start_date,time,geo_join_id,neighborhood,data_value,message
2003-01-01,2003,101,Kingsbridge - Riverdale,15,
2004-01-01,2004,101,Kingsbridge - Riverdale,18,
2009-01-01,2009,101,Kingsbridge - Riverdale,18.4,
2012-01-01,2012,101,Kingsbridge - Riverdale,18.4,
2015-01-01,2015,101,Kingsbridge - Riverdale,32.5,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,101,Kingsbridge - Riverdale,23.7,Estimate is based on small numbers so should be interpreted with caution.
2007-01-01,2007,101,Kingsbridge - Riverdale,16.5,
2010-01-01,2010,101,Kingsbridge - Riverdale,20.5,
2016-01-01,2016,101,Kingsbridge - Riverdale,25.2,
2018-01-01,2018,101,Kingsbridge - Riverdale,23.1,
2019-01-01,2019,101,Kingsbridge - Riverdale,26.7,Estimate is based on small numbers so should be interpreted with caution.
2020-01-01,2020,101,Kingsbridge - Riverdale,18.5,
2005-01-01,2005,101,Kingsbridge - Riverdale,23.8,
2008-01-01,2008,101,Kingsbridge - Riverdale,20.1,
2011-01-01,2011,101,Kingsbridge - Riverdale,13.2,
2013-01-01,2013,101,Kingsbridge - Riverdale,24.5,Estimate is based on small numbers so should be interpreted with caution.
2014-01-01,2014,101,Kingsbridge - Riverdale,27.9,Estimate is based on small numbers so should be interpreted with caution.
2006-01-01,2006,101,Kingsbridge - Riverdale,17.8,
2008-01-01,2008,102,Northeast Bronx,30.5,
2011-01-01,2011,102,Northeast Bronx,36.6,
2013-01-01,2013,102,Northeast Bronx,31.3,
2019-01-01,2019,102,Northeast Bronx,30.9,
2004-01-01,2004,102,Northeast Bronx,28.1,
2017-01-01,2017,102,Northeast Bronx,27.9,
2018-01-01,2018,102,Northeast Bronx,35.1,
2005-01-01,2005,102,Northeast Bronx,22,
2007-01-01,2007,102,Northeast Bronx,33.3,
2016-01-01,2016,102,Northeast Bronx,37.5,
2003-01-01,2003,102,Northeast Bronx,22.5,
2006-01-01,2006,102,Northeast Bronx,25.9,
2009-01-01,2009,102,Northeast Bronx,25.2,
2010-01-01,2010,102,Northeast Bronx,31.2,
2012-01-01,2012,102,Northeast Bronx,36.6,
2014-01-01,2014,102,Northeast Bronx,24.6,
2015-01-01,2015,102,Northeast Bronx,27.3,
2020-01-01,2020,102,Northeast Bronx,30,
2003-01-01,2003,103,Fordham - Bronx Pk,20.9,
2005-01-01,2005,103,Fordham - Bronx Pk,23.2,
2006-01-01,2006,103,Fordham - Bronx Pk,25.2,
2007-01-01,2007,103,Fordham - Bronx Pk,32,
2008-01-01,2008,103,Fordham - Bronx Pk,24.6,
2013-01-01,2013,103,Fordham - Bronx Pk,24.5,
2016-01-01,2016,103,Fordham - Bronx Pk,28.5,
2020-01-01,2020,103,Fordham - Bronx Pk,37,
2004-01-01,2004,103,Fordham - Bronx Pk,28.5,
2012-01-01,2012,103,Fordham - Bronx Pk,37.3,Estimate is based on small numbers so should be interpreted with caution.
2014-01-01,2014,103,Fordham - Bronx Pk,29.6,
2017-01-01,2017,103,Fordham - Bronx Pk,36.5,
2019-01-01,2019,103,Fordham - Bronx Pk,33.5,
2009-01-01,2009,103,Fordham - Bronx Pk,29.3,
2015-01-01,2015,103,Fordham - Bronx Pk,30.1,
2018-01-01,2018,103,Fordham - Bronx Pk,31.9,
2010-01-01,2010,103,Fordham - Bronx Pk,37.8,
2011-01-01,2011,103,Fordham - Bronx Pk,33.4,
2004-01-01,2004,104,Pelham - Throgs Neck,26.5,
2005-01-01,2005,104,Pelham - Throgs Neck,24.8,
2011-01-01,2011,104,Pelham - Throgs Neck,23.3,
2012-01-01,2012,104,Pelham - Throgs Neck,32.8,
2006-01-01,2006,104,Pelham - Throgs Neck,26,
2015-01-01,2015,104,Pelham - Throgs Neck,29.4,
2018-01-01,2018,104,Pelham - Throgs Neck,34,
2009-01-01,2009,104,Pelham - Throgs Neck,34.1,
2016-01-01,2016,104,Pelham - Throgs Neck,29,
2020-01-01,2020,104,Pelham - Throgs Neck,28.5,
2003-01-01,2003,104,Pelham - Throgs Neck,23.9,
2007-01-01,2007,104,Pelham - Throgs Neck,27.7,
2008-01-01,2008,104,Pelham - Throgs Neck,26.5,
2010-01-01,2010,104,Pelham - Throgs Neck,28.2,
2013-01-01,2013,104,Pelham - Throgs Neck,34.8,
2014-01-01,2014,104,Pelham - Throgs Neck,34,
2017-01-01,2017,104,Pelham - Throgs Neck,32,
2019-01-01,2019,104,Pelham - Throgs Neck,37.5,
2007-01-01,2007,105,Crotona -Tremont,33.2,
2009-01-01,2009,105,Crotona -Tremont,31.2,
2014-01-01,2014,105,Crotona -Tremont,30.5,
2019-01-01,2019,105,Crotona -Tremont,33,
2004-01-01,2004,105,Crotona -Tremont,24.9,
2005-01-01,2005,105,Crotona -Tremont,29.8,
2010-01-01,2010,105,Crotona -Tremont,31.1,
2011-01-01,2011,105,Crotona -Tremont,32.9,
2012-01-01,2012,105,Crotona -Tremont,30.1,
2015-01-01,2015,105,Crotona -Tremont,33.9,
2008-01-01,2008,105,Crotona -Tremont,33.8,
2017-01-01,2017,105,Crotona -Tremont,39.1,
2018-01-01,2018,105,Crotona -Tremont,31.1,
2003-01-01,2003,105,Crotona -Tremont,26.2,
2006-01-01,2006,105,Crotona -Tremont,26.2,
2013-01-01,2013,105,Crotona -Tremont,34.1,
2016-01-01,2016,105,Crotona -Tremont,38.6,
2020-01-01,2020,105,Crotona -Tremont,37.3,
2003-01-01,2003,106,High Bridge - Morrisania,26.2,
2005-01-01,2005,106,High Bridge - Morrisania,29.8,
2016-01-01,2016,106,High Bridge - Morrisania,38.6,
2019-01-01,2019,106,High Bridge - Morrisania,33,
2006-01-01,2006,106,High Bridge - Morrisania,26.2,
2013-01-01,2013,106,High Bridge - Morrisania,34.1,
2014-01-01,2014,106,High Bridge - Morrisania,30.5,
2017-01-01,2017,106,High Bridge - Morrisania,39.1,
2004-01-01,2004,106,High Bridge - Morrisania,24.9,
2008-01-01,2008,106,High Bridge - Morrisania,33.8,
2015-01-01,2015,106,High Bridge - Morrisania,33.9,
2020-01-01,2020,106,High Bridge - Morrisania,37.3,
2007-01-01,2007,106,High Bridge - Morrisania,33.2,
2009-01-01,2009,106,High Bridge - Morrisania,31.2,
2010-01-01,2010,106,High Bridge - Morrisania,31.1,
2011-01-01,2011,106,High Bridge - Morrisania,32.9,
2012-01-01,2012,106,High Bridge - Morrisania,30.1,
2018-01-01,2018,106,High Bridge - Morrisania,31.1,
2003-01-01,2003,107,Hunts Point - Mott Haven,26.2,
2005-01-01,2005,107,Hunts Point - Mott Haven,29.8,
2010-01-01,2010,107,Hunts Point - Mott Haven,31.1,
2011-01-01,2011,107,Hunts Point - Mott Haven,32.9,
2016-01-01,2016,107,Hunts Point - Mott Haven,38.6,
2007-01-01,2007,107,Hunts Point - Mott Haven,33.2,
2008-01-01,2008,107,Hunts Point - Mott Haven,33.8,
2009-01-01,2009,107,Hunts Point - Mott Haven,31.2,
2018-01-01,2018,107,Hunts Point - Mott Haven,31.1,
2019-01-01,2019,107,Hunts Point - Mott Haven,33,
2020-01-01,2020,107,Hunts Point - Mott Haven,37.3,
2004-01-01,2004,107,Hunts Point - Mott Haven,24.9,
2006-01-01,2006,107,Hunts Point - Mott Haven,26.2,
2012-01-01,2012,107,Hunts Point - Mott Haven,30.1,
2013-01-01,2013,107,Hunts Point - Mott Haven,34.1,
2015-01-01,2015,107,Hunts Point - Mott Haven,33.9,
2014-01-01,2014,107,Hunts Point - Mott Haven,30.5,
2017-01-01,2017,107,Hunts Point - Mott Haven,39.1,
2018-01-01,2018,201,Greenpoint,28.4,Estimate is based on small numbers so should be interpreted with caution.
2003-01-01,2003,201,Greenpoint,22.4,
2004-01-01,2004,201,Greenpoint,17,
